work_id,Work category,State_x,Constituency_x,Sanction Amount ( ₹ ),Fund Disbursed Amount ( ₹ ),expenditure_ratio,duration_days,sanction_delay_days,payment_count,vendor_count,cost_vs_category_avg,risk_score,final_risk_category,alert_type,risk_reasons
WS/MP18354/2026-2027/272376,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272377,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272378,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272379,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP643/2025-2026/272380,Normal/Others,Madhya Pradesh,KHANDWA,500000.0,0.0,0.0,162.0,7,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272381,Normal/Others,Chhattisgarh,SARGUJA(ST),180000.0,0.0,0.0,24.0,128,0.0,0.0,0.344020723708643,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272383,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272388,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18355/2026-2027/272391,Normal/Others,Karnataka,BANGALORE NORTH,2000000.0,1000000.0,0.5,80.0,100,1.0,1.0,3.822452485651589,16.666666666666664,Low Risk,AI Anomaly,High Cost; 
WS/MP18355/2026-2027/272392,Normal/Others,Karnataka,BANGALORE NORTH,2000000.0,1390200.0,0.6951,80.0,100,1.0,1.0,3.822452485651589,16.666666666666664,Low Risk,AI Anomaly,High Cost; 
WS/MP18155/2026-2027/272393,Normal/Others,Punjab,HOSHIARPUR(SC),150000.0,0.0,0.0,113.0,54,0.0,0.0,0.28668393642386913,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272394,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272395,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272396,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272397,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272398,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272399,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272400,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272401,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272402,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272403,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272404,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272405,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272406,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272407,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272408,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272409,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18355/2026-2027/272417,Normal/Others,Karnataka,BANGALORE NORTH,1000000.0,0.0,0.0,80.0,100,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP18004/2025-2026/272420,Normal/Others,Andhra Pradesh,ARAKU(ST),500000.0,0.0,0.0,169.0,13,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18004/2025-2026/272423,Normal/Others,Andhra Pradesh,ARAKU(ST),500000.0,498077.0,0.996154,169.0,13,1.0,1.0,0.9556131214128972,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18004/2025-2026/272425,Normal/Others,Andhra Pradesh,ARAKU(ST),500000.0,0.0,0.0,169.0,13,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18004/2026-2027/272427,Normal/Others,Andhra Pradesh,ARAKU(ST),1000000.0,998276.0,0.998276,152.0,30,1.0,1.0,1.9112262428257945,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP653/2026-2027/272429,Normal/Others,Madhya Pradesh,DEWAS(SC),500000.0,300000.0,0.6,111.0,71,1.0,1.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP653/2026-2027/272431,Normal/Others,Madhya Pradesh,DEWAS(SC),2000000.0,1200000.0,0.6,111.0,71,1.0,1.0,3.822452485651589,16.666666666666664,Low Risk,AI Anomaly,High Cost; 
WS/MP18354/2026-2027/272433,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP591/2026-2027/272435,Normal/Others,Haryana,FARIDABAD,220000.0,0.0,0.0,58.0,123,0.0,0.0,0.42046977342167474,0.0,Low Risk,Normal,
WS/MP591/2026-2027/272436,Normal/Others,Haryana,FARIDABAD,260000.0,0.0,0.0,58.0,123,0.0,0.0,0.49691882313470653,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272443,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272444,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272445,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272446,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272447,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272448,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272449,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272450,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272451,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272452,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272453,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272454,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272455,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18354/2026-2027/272456,Normal/Others,Chhattisgarh,SARGUJA(ST),141000.0,0.0,0.0,24.0,128,0.0,0.0,0.269482900238437,0.0,Low Risk,Normal,
WS/MP18104/2026-2027/272460,Normal/Others,Madhya Pradesh,HOSHANGABAD,120000.0,60000.0,0.5,31.0,100,1.0,1.0,0.22934714913909532,0.0,Low Risk,Normal,
WS/MP18104/2026-2027/272463,Normal/Others,Madhya Pradesh,HOSHANGABAD,80000.0,50000.0,0.625,31.0,100,1.0,1.0,0.15289809942606356,0.0,Low Risk,Normal,
WS/MP18104/2026-2027/272469,Normal/Others,Madhya Pradesh,HOSHANGABAD,98785.0,0.0,0.0,34.0,97,0.0,0.0,0.1888004843975461,0.0,Low Risk,Normal,
WS/MP18324/2025-2026/272470,Normal/Others,Gujarat,AMRELI,400000.0,400000.0,1.0,164.0,18,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18104/2026-2027/272471,Normal/Others,Madhya Pradesh,HOSHANGABAD,100000.0,100000.0,1.0,99.0,32,2.0,1.0,0.19112262428257942,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18104/2026-2027/272473,Normal/Others,Madhya Pradesh,HOSHANGABAD,150000.0,0.0,0.0,41.0,90,0.0,0.0,0.28668393642386913,0.0,Low Risk,Normal,
WS/MP18104/2026-2027/272475,Normal/Others,Madhya Pradesh,HOSHANGABAD,80000.0,56000.0,0.7,99.0,32,1.0,1.0,0.15289809942606356,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272479,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272480,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272481,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272482,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272483,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272484,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272485,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272486,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272487,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272488,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272489,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272490,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272491,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272492,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272493,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272494,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272495,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272496,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272497,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272498,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272499,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272500,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272501,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272502,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272503,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272504,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272505,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272507,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272508,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272509,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272510,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272511,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272512,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272513,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272514,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272515,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272516,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272517,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP18231/2026-2027/272518,Normal/Others,Uttar Pradesh,MORADABAD,173600.0,100416.0,0.5784331797235023,48.0,127,1.0,1.0,0.3317888757545579,0.0,Low Risk,Normal,
WS/MP524/2025-2026/272522,Normal/Others,Andhra Pradesh,RAJAMPET,200000.0,0.0,0.0,159.0,22,0.0,0.0,0.38224524856515885,0.0,Low Risk,Normal,
WS/MP18057/2026-2027/272523,Normal/Others,Gujarat,SURAT,986000.0,0.0,0.0,29.0,153,0.0,0.0,1.8844690754262332,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP437/2026-2027/272525,Normal/Others,Jharkhand,PALAMU(SC),300000.0,180000.0,0.6,58.0,124,1.0,1.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP437/2026-2027/272528,Normal/Others,Jharkhand,PALAMU(SC),200000.0,120000.0,0.6,58.0,124,1.0,1.0,0.38224524856515885,0.0,Low Risk,Normal,
WS/MP437/2026-2027/272529,Normal/Others,Jharkhand,PALAMU(SC),300000.0,180000.0,0.6,58.0,124,1.0,1.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272543,Normal/Others,Odisha,BHADRAK(SC),700000.0,0.0,0.0,141.0,38,0.0,0.0,1.337858369978056,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272545,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,113.0,66,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272546,Normal/Others,Odisha,BHADRAK(SC),500000.0,0.0,0.0,107.0,72,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272547,Normal/Others,Odisha,BHADRAK(SC),300000.0,300000.0,1.0,107.0,72,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18310/2026-2027/272548,Normal/Others,Odisha,BHADRAK(SC),200000.0,0.0,0.0,75.0,104,0.0,0.0,0.38224524856515885,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272549,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,107.0,72,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272552,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,75.0,104,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272553,Normal/Others,Odisha,BHADRAK(SC),300000.0,300000.0,1.0,107.0,72,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18310/2026-2027/272554,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,113.0,66,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272558,Normal/Others,Odisha,BHADRAK(SC),500000.0,0.0,0.0,66.0,113,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272559,Normal/Others,Odisha,BHADRAK(SC),100000.0,0.0,0.0,66.0,113,0.0,0.0,0.19112262428257942,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272561,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,66.0,113,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272563,Normal/Others,Odisha,BHADRAK(SC),500000.0,0.0,0.0,107.0,72,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272564,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,113.0,66,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272566,Normal/Others,Odisha,BHADRAK(SC),500000.0,0.0,0.0,113.0,66,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272568,Repair and Renovation,Odisha,BHADRAK(SC),300000.0,0.0,0.0,113.0,66,0.0,0.0,0.4912254482171717,0.0,Low Risk,Normal,
WS/MP18310/2026-2027/272569,Normal/Others,Odisha,BHADRAK(SC),300000.0,0.0,0.0,47.0,132,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18305/2025-2026/272597,Normal/Others,Kerala,MALAPPURAM,300000.0,0.0,0.0,174.0,7,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP524/2026-2027/272599,Normal/Others,Andhra Pradesh,RAJAMPET,300000.0,0.0,0.0,147.0,34,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP524/2026-2027/272600,Normal/Others,Andhra Pradesh,RAJAMPET,100000.0,0.0,0.0,136.0,45,0.0,0.0,0.19112262428257942,0.0,Low Risk,Normal,
WS/MP524/2026-2027/272601,Normal/Others,Andhra Pradesh,RAJAMPET,500000.0,0.0,0.0,136.0,45,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP524/2026-2027/272602,Normal/Others,Andhra Pradesh,RAJAMPET,100000.0,0.0,0.0,147.0,34,0.0,0.0,0.19112262428257942,0.0,Low Risk,Normal,
WS/MP524/2026-2027/272603,Normal/Others,Andhra Pradesh,RAJAMPET,100000.0,0.0,0.0,147.0,34,0.0,0.0,0.19112262428257942,0.0,Low Risk,Normal,
WS/MP524/2026-2027/272604,Normal/Others,Andhra Pradesh,RAJAMPET,500000.0,0.0,0.0,136.0,45,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18328/2026-2027/272606,Normal/Others,Himachal Pradesh,MANDI,300000.0,150000.0,0.5,143.0,35,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272607,Normal/Others,Himachal Pradesh,MANDI,100000.0,50000.0,0.5,143.0,35,1.0,1.0,0.19112262428257942,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272608,Normal/Others,Himachal Pradesh,MANDI,200000.0,100000.0,0.5,143.0,35,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18057/2026-2027/272611,Normal/Others,Gujarat,SURAT,968500.0,0.0,0.0,29.0,152,0.0,0.0,1.8510226161767818,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP591/2026-2027/272612,Repair and Renovation,Haryana,FARIDABAD,730000.0,712959.0,0.9766561643835616,139.0,42,1.0,1.0,1.1953152573284511,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18057/2026-2027/272614,Normal/Others,Gujarat,SURAT,750500.0,0.0,0.0,29.0,152,0.0,0.0,1.4343752952407587,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18057/2026-2027/272619,Normal/Others,Gujarat,SURAT,998500.0,0.0,0.0,29.0,152,0.0,0.0,1.9083594034615556,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18057/2026-2027/272622,Normal/Others,Gujarat,SURAT,968500.0,0.0,0.0,29.0,152,0.0,0.0,1.8510226161767818,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18098/2026-2027/272623,Normal/Others,Madhya Pradesh,BALAGHAT,500000.0,0.0,0.0,111.0,54,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP858/2026-2027/272640,Normal/Others,West Bengal,BOLPUR(SC),400000.0,0.0,0.0,42.0,139,0.0,0.0,0.7644904971303177,0.0,Low Risk,Normal,
WS/MP18163/2026-2027/272665,Normal/Others,Rajasthan,DAUSA(ST),490000.0,484308.0,0.9883836734693877,38.0,32,1.0,1.0,0.9365008589846392,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18328/2026-2027/272669,Normal/Others,Himachal Pradesh,MANDI,100000.0,0.0,0.0,43.0,138,0.0,0.0,0.19112262428257942,0.0,Low Risk,Normal,
WS/MP18328/2026-2027/272670,Normal/Others,Himachal Pradesh,MANDI,100000.0,80000.0,0.8,132.0,49,1.0,1.0,0.19112262428257942,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272671,Normal/Others,Himachal Pradesh,MANDI,100000.0,60000.0,0.6,132.0,49,1.0,1.0,0.19112262428257942,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272672,Normal/Others,Himachal Pradesh,MANDI,400000.0,200000.0,0.5,52.0,129,1.0,1.0,0.7644904971303177,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272679,Normal/Others,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272680,Normal/Others,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272682,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,108.0,72,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272683,Normal/Others,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
